Día,Zn,Fe,Cu,Pb,Ins.,Flujo de aire al Tostador,Humedad conc,Conc. humedo alimentado (ton/hr),Agua alim. al Tostador (Lts/hr),Oxigeno consumido (m3),Concentrado Tostado,Temp. Garganta,Prom. Cama Tostador,Presion caja de viento,Produccion de calcina,%S/S
02/01/2024,48.52,10.24,1.17,1.08,3.26,50446.78,8.12,28.61,1166.67,25209.44,618,910.94,891.46,2482.75,550.06,0.64
03/01/2024,48.8,10.06,0.46,1.09,3.42,49465.47,8.36,28.23,1250,24369.96,608,909.56,892.4,2406.39,541.2,0.96
04/01/2024,47.89,9.42,1.03,1.06,2.7,48518.45,7.94,28.1,1333.33,26710.97,608,917.93,894.65,2397.63,541.54,0.64
05/01/2024,48.02,10.16,1.15,1.04,3.2,48593.64,8.22,28.27,1250,26299.41,610,911.35,899.57,2429.12,543.16,0.8
06/01/2024,49.04,9.89,1.17,1.15,4.5,48266.58,8.54,28.34,1250,22525.74,610,906.76,903.66,2407.94,542.8,0.64
07/01/2024,49.23,9.29,1.22,1.1,4.38,48363.71,8.48,28.06,1583.33,24542.27,604,900.4,894.97,2326.26,537.52,0.64
08/01/2024,49.05,9.46,1.14,1.26,4.02,48166.34,7.66,27.86,1250,24253.89,605,902.39,897.34,2345.57,538.4,0.64
09/01/2024,50.44,9,1.17,1.22,4.18,47984.78,8.44,27.77,1375,24099.65,598,902.77,899.51,2355.43,532.24,0.8
10/01/2024,49.37,9.14,1.2,1.22,3.98,48390.81,8.44,27.77,1458.33,27070,598,892.76,898.13,2367.44,532.24,0.64
11/01/2024,50.27,9.74,1.28,1.48,3.64,48433.39,8.23,27.75,1208.33,26230.52,598,896.69,905.14,2441.06,532.74,0.35
12/01/2024,49.93,9.75,1.29,1.26,3.82,48503.87,9.08,27.75,1000,22101.58,593,897.43,907.47,2464.19,527.84,0.58
13/01/2024,49.65,8.95,1.16,1.02,3.76,48500.55,7.77,27.75,1083.33,30290.81,608,902.62,902.02,2472.36,535.04,0.64
14/01/2024,45.93,8.56,1.07,1.05,4.1,48376.22,8.36,27.76,958.33,30711.89,598,905.35,903.98,2453.12,532.24,0.58
15/01/2024,50.8,9.28,1.17,1.14,4.06,48276.8,8.92,27.68,1045.3,28537.75,590,902.65,909.16,2474.89,525.2,0.58
16/01/2024,53.48,9.28,1.11,1.32,4.12,48478.57,8.08,27.76,916.67,23357.32,600,906.54,896.93,2458.76,534,0.51
17/01/2024,50.5,9.09,1.32,0.91,3.54,46896.75,8.84,27.64,980.81,21995.54,578,902.03,903.29,2425.51,514.64,0.38
18/01/2024,48.56,10.26,1.45,0.95,4.34,48415.81,8.5,27.88,708.33,29132.94,595,914.34,901.61,2486.97,529.94,0.48
19/01/2024,50.08,9.16,1.28,0.87,4.8,48042.5,7.72,27.7,500,20746.31,597,915.72,902.76,2471.01,531.36,0.54
20/01/2024,0,0,0,0,0,48463.71,8.26,27.93,166.67,28075.62,598,919.62,897.42,2484.02,532.24,0.48
21/01/2024,48.71,8.6,1.28,1.02,3.46,48432.49,8.69,27.92,0,20288.54,595,916.36,895.84,2493.97,529.6,0.96
22/01/2024,50.26,9.39,1.28,0.83,3.4,48494.26,8.59,27.74,125,26771.91,592,910.68,898.31,2496.66,526.96,0.64
23/01/2024,52.7,9.72,1.27,0.78,3.26,48539.21,8.08,27.57,291.67,27576.05,592,909.18,898.66,2487.7,526.96,0.61
24/01/2024,51.64,9.64,0.48,0.86,0,48400.5,8.58,27.45,500,28900.51,586,906.72,896.78,2470.52,521.68,0.16
25/01/2024,52.97,9.61,1.22,0.87,3.7,48444.19,8.7,27.65,583.33,29087.8,589,907.14,897.59,2471.45,525.08,0.48
26/01/2024,48.79,9.42,1.27,0.8,4.6,47987.74,8.14,27.5,583.33,25166.17,590,912.44,899.69,2460.08,525.2,0.32
27/01/2024,53.86,9.28,1.24,0.83,3.94,48371.49,7.85,27.63,333.33,26728.44,587,921.66,896.95,2468.37,530.42,0.64
28/01/2024,57.06,9.28,1.29,0.86,3.72,47672.25,8.2,27.53,251.05,19503.77,580,911.34,898.07,2391.04,524.26,0.48
29/01/2024,50.11,9.91,1.2,1.16,4.58,48464.69,7.86,27.67,125,26707.35,587,917.16,892.19,2423.66,530.42,0.7
30/01/2024,49.73,9.36,1.17,1.12,3.32,48184.79,8.85,27.86,166.67,29498.51,581,923.7,889.91,2423.2,523.18,1.34
31/01/2024,49.47,9.41,1.15,1.1,3.78,48419.95,8.53,28.2,84.03,23615.8,585,938.03,888.04,2425.9,526.7,0.48
01/02/2024,52.72,9.45,1.19,1.06,4.82,48408.46,8.11,28.17,0,26303.46,593,936.76,893.12,2423.6,533.74,0.64
02/02/2024,51.59,8.94,1.17,1.06,4.04,48409.48,8.16,28.17,83.33,32250.11,593,932.26,893.83,2415.05,533.74,0.64
03/02/2024,50.56,9.54,1.22,0.96,4.2,48308.03,7.89,28.11,0,26357.52,592,932.74,889.6,2419.44,532.86,0.26
04/02/2024,50.7,9.48,1.22,0.97,4.58,48322.89,8.12,28.17,41.67,25452.03,593,933.87,897.83,2396.07,533.74,0.22
05/02/2024,50.23,9.32,1.24,0.96,4.3,48047.63,8.27,28.15,41.87,24816.23,588,936.57,891.63,2364.16,529.34,0.7
06/02/2024,0,0,0,0,0,45409.1,7.77,29.59,0,0,120,881.87,,1537.87,105.6,0.58
07/02/2024,53.36,8.88,1.24,1.31,4.9,,,,0,0,0,,,,0,0.48
08/02/2024,0,0,0,0,0,,,,0,0,0,,,,0,0.64
09/02/2024,0,0,0,0,0,,,,0,0,0,,,,0,1.01
10/02/2024,0,0,0,0,0,,,,0,0,0,,,,0,1.57
11/02/2024,0,0,0,0,0,,,,0,0,0,,,,0,0.32
12/02/2024,0,0,0,0,0,,7,27.08,0,0,114,851.46,871.4,1497.5,100.32,0.64
13/02/2024,48.22,9.67,1.14,0.82,4.1,47168.21,7.52,28.09,41.67,31550.01,607,866.94,876.99,1854.75,534.16,0.48
14/02/2024,50.2,9.1,1.11,1.43,3.5,48035.79,7.82,28.35,0,25723.39,611,875.48,875.2,1910.82,537.68,0.7
15/02/2024,50.76,10.17,1.27,1.11,4.18,48760.9,7.45,28.37,0,24745.47,601,873.83,865.22,1908.1,541.76,0.48
16/02/2024,52.22,8.64,1.18,1.37,5.74,48796.18,8.23,29,0,27133.85,610,882.35,871.29,1899.87,548.7,0.48
17/02/2024,52.17,8.98,1.18,1.4,4.9,49283.09,7.83,29.17,0,22801.97,617,886.44,869.96,1898.85,554.86,0.51
18/02/2024,54.31,9.1,1.18,1.42,4.8,48563.14,8.09,29.17,0,24655.34,615,889.36,875.91,1905.08,553.1,0.48
19/02/2024,50.89,10.47,1.13,1.4,4.44,48536.21,7.64,29.17,0,24785.57,618,900.65,874.31,1921.86,555.74,0.48
20/02/2024,46.7,11.05,1.18,1.41,5.16,48439.63,8.5,29.17,0,23728.98,612,906.96,869.06,1933.89,550.46,0.58
21/02/2024,50.7,10.09,1.18,1.22,4.44,49863.8,7.89,29.17,0,24583.24,616,909.45,875.9,1988.88,553.98,0.48
22/02/2024,51.02,9.17,1.25,1.09,3.9,50031.11,7.99,29.17,0,25956.3,616,904.95,877.44,2024.55,553.98,0.51
23/02/2024,50.98,8.72,1.25,1.06,3.9,50078.36,8.18,29.16,0,23990.74,614,899.5,877.55,2005.64,552.22,0.48
24/02/2024,52.69,9.37,1.25,1.15,3.28,49471.89,7.34,29.17,0,25353.66,620,896.7,878.47,1984.64,557.5,0.58
25/02/2024,52.86,9.39,1.22,1.22,4.08,49555.8,8.64,29.17,0,24832.43,611,915.23,880.77,2018.46,549.58,0.66
26/02/2024,52.9,9.37,1.25,1.13,3.28,49564.58,7.7,29.17,0,24637.61,618,932.46,874.73,1969.27,555.74,0.64
27/02/2024,50.73,11.91,1.3,1.13,2.56,49786.07,8.17,29.17,0,25574.59,614,940.82,880.26,1965.6,552.22,0.58
28/02/2024,46.45,11.27,0.2,1.27,4.08,49893.66,7.96,29.15,0,24909.62,616,935.56,883.96,2034.75,553.98,0.74
29/02/2024,50.31,10.53,1.38,1.07,3.96,49855.19,8.58,29.18,0,25375.72,604,921.33,895.18,2072.69,544.58,0.48
01/03/2024,52.72,9.45,1.19,1.06,4.82,47176.09,8.27,28.45,42.7,20423.19,584,909.76,886.4,2015.18,519.82,0.64
02/03/2024,49.84,10.06,1.58,0.95,3.84,48303.22,9.69,28.97,0,28689.75,594,906.44,884.04,2005.21,534.62,0.58
03/03/2024,49.38,9.33,1.39,1.13,3.68,49769.71,8.4,28.96,0,25574.59,603,901.19,876.24,1969.57,542.54,0.48
04/03/2024,49.77,9.38,1.16,1.3,3.98,49770.68,8.94,28.97,0,22935.54,600,906.66,875.29,1972.97,539.9,0.54
05/03/2024,50.53,8.78,1.25,1.23,4.6,49864.13,8.82,28.97,0,24137.25,600,900.11,884.82,2011.12,539.9,0.64
06/03/2024,48.88,9.36,1.12,1.31,4.7,49435.67,9.44,28.97,0,27228.63,596,901.78,880.08,1995.64,536.38,0.58
07/03/2024,50.65,9.1,1.03,1.11,3.52,48189.32,8.55,28.6,0,21118.7,585,907.67,887.4,1966.15,526.7,0.48
08/03/2024,51.61,9.76,0.96,1.21,3.68,48032.69,8.35,28.71,0,12418.69,359,856.07,889.79,1987.19,327.82,0.48
09/03/2024,0,0,0,0,0,38242.68,6.57,26.41,0,5609.09,152,815.16,866.37,1809.98,133.76,0.64
10/03/2024,0,0,0,0,0,47911.33,7.43,28.5,0,22509.15,598,876.84,888.36,2019.29,537.94,0.58
11/03/2024,47.77,10.32,0.96,1.41,3.84,49966.15,8.54,28.86,0,24642.85,600,885.48,891.71,1988.97,539.7,0.51
12/03/2024,49.76,9.49,0.91,1.44,4.44,50120.87,8.91,29.22,333.33,23591.5,610,886.35,894.67,2044.71,543.9,0.74
13/03/2024,48.81,9.56,0.95,1.51,3.6,50123.14,9.48,29.27,166.67,25484.54,608,895.18,896.22,2121.85,541.08,0.73
14/03/2024,48.42,9.33,1.01,0.96,4.24,49903.22,9.56,29.27,0,24306.3,607,905.55,886.68,2097.09,541.06,0.48
15/03/2024,49.25,9.09,1,0.85,4.98,48317.62,8.11,29.27,0,23165.98,618,924.4,886.99,2079.76,549.84,0.8
16/03/2024,49.88,8.79,1.06,0.82,5.2,48162.07,9.73,28.94,0,25943.39,599,942.21,888.92,2094.8,533.12,0.96
17/03/2024,48.79,8.81,1.04,0.8,4.52,48184.85,8.7,28.87,0,27272.63,605,937.37,887.88,2119.28,538.4,0.8
18/03/2024,50.33,9.12,1.1,0.77,4.6,44975.83,8.49,28.56,43.38,19233.51,575,942.04,886.26,2039.18,512,0.83
19/03/2024,51.06,8.32,1.17,0.63,3.24,47914.04,8.79,28.97,0,25181.52,607,945.49,883.45,2137.83,540.16,0.64
20/03/2024,49.34,8.17,1.35,0.65,4.4,44835.3,8.79,28.97,416.67,26499.16,607,956.56,892.54,2145.86,540.16,0.35
21/03/2024,52.65,8.46,1.25,0.61,3.76,44167.14,9.33,28.96,291.67,25184.83,603,942.68,907.7,2183.39,536.64,0.54
22/03/2024,53.17,8.03,1.2,0.61,3.68,44219.63,7.53,28.45,125,24882.78,604,969.24,896.12,2176.59,537.52,0.29
23/03/2024,50.95,8.1,1.24,0.58,4.1,43837.83,8.83,29.21,83.33,23880.53,612,1013.88,903.62,2102.44,544.56,1.47
24/03/2024,52.97,8.13,1.19,0.51,4.06,44071.28,9.46,29.36,125,24923.98,611,905.02,912.41,2176.6,543.68,0.74
25/03/2024,50.89,8.29,1.3,0.58,5.44,44228.96,7.73,29.4,0,24303.39,624,916.26,899.12,2219.98,555.12,0.8
26/03/2024,46.69,8.2,1.3,0.56,3.92,45167.94,8.89,29.41,0,24786.19,616,881.55,897.41,2277.2,548.08,0.96
27/03/2024,48.02,8.43,1.4,0.58,3.48,45169.45,8.2,29.35,41.7,24226.56,619,888.86,898.31,2288.86,550.72,0.8
28/03/2024,53.61,7.62,1.21,0.59,3.52,45241.55,9.43,29.41,0,23552.76,612,880.96,894.42,2185.04,544.56,0.64
29/03/2024,52.07,8.27,1.23,0.62,4.2,45232.51,8.1,29.37,83.33,25485.16,620,869.44,906.78,2133.95,551.6,0.48
30/03/2024,50.53,7.9,1.14,0.59,4.72,45215.42,7.87,29.37,125,26954.18,622,865.96,903.99,2119.44,553.36,0.26
31/03/2024,52.28,7.75,1.12,0.62,4.96,45234.82,8.46,29.48,125,24445.71,620,869.16,903.85,2091.64,551.6,0.42
01/04/2024,,,,,,45236.13,8.39,29.33,125,20518.16,,,,,,0.48
02/04/2024,,,,,,45288.51,7.52,29.83,250,28184.3,,,,,,0.51
03/04/2024,,,,,,45204.23,8.05,29.78,375,23742.77,,,,,,0.64
04/04/2024,,,,,,45244.4,8.98,29.85,750,19421.73,,,,,,0.74
05/04/2024,,,,,,45228.17,8.45,29.86,916.67,24207.48,,,,,,0.74
06/04/2024,,,,,,45204.47,9.35,29.87,625.43,24850.95,,,,,,0.64
07/04/2024,,,,,,45254.92,8.16,29.86,291.67,23084.71,,,,,,1.44
08/04/2024,,,,,,44527.8,9.09,29.28,41.67,22687,,,,,,0.96
09/04/2024,,,,,,44276.14,9.15,29.01,83.33,26781.39,,,,,,0.8
10/04/2024,,,,,,43854.18,8.84,28.26,125,18410.42,,,,,,0.96
11/04/2024,,,,,,44322.55,9.92,29,41.67,25337.74,,,,,,0.61
12/04/2024,,,,,,42522.19,8.67,29.07,125,26530.87,,,,,,0.58
13/04/2024,,,,,,43292.25,9.49,29.31,541.67,20410.27,,,,,,0.26
14/04/2024,,,,,,43620.24,9.35,29.59,666.67,25809.98,,,,,,0.51
15/04/2024,,,,,,43502.88,8.61,29.67,583.33,23844.65,,,,,,0.58
16/04/2024,,,,,,44081.21,9.14,29.78,1041.67,25571.7,,,,,,0.32
17/04/2024,,,,,,44484.42,9.21,29.85,916.67,22850.08,,,,,,0.78
18/04/2024,,,,,,44430.8,9.64,29.9,875,23501.77,,,,,,0.58
19/04/2024,,,,,,44556.14,9.33,29.96,583.33,23771.91,,,,,,0.26
20/04/2024,,,,,,44481.86,9.83,29.96,541.67,20667.98,,,,,,0.58
21/04/2024,,,,,,44545.84,9.18,29.95,500,22341.48,,,,,,0.58
22/04/2024,,,,,,41698.23,9.11,29.12,398.82,19162.24,,,,,,0.74
23/04/2024,,,,,,44509.04,9.6,29.81,921.14,23308.16,,,,,,0.51
24/04/2024,,,,,,44547.95,8.63,29.95,416.67,22189.11,,,,,,0.51
25/04/2024,,,,,,44425.33,10.29,29.87,458.33,25601.83,,,,,,0.48
26/04/2024,,,,,,44509.11,9.13,29.94,875,22337.12,,,,,,0.8
27/04/2024,,,,,,44525.68,8.85,29.86,1041.67,25277.2,,,,,,0.54
28/04/2024,,,,,,44503.95,9.03,29.87,1875,25855.97,,,,,,0.64
29/04/2024,,,,,,44558.09,8.87,29.87,1875,22663.73,,,,,,0.64
30/04/2024,,,,,,45251.71,8.9,29.9,1750,24694.5,,,,,,0.48
01/05/2024,,,,,,45478.55,8.6,29.85,333.33,26437.66,,,,,,0.64
02/05/2024,,,,,,45473.77,8.75,29.84,125,24935.87,,,,,,0.48
03/05/2024,,,,,,45168.85,9.83,29.78,833.33,24588.79,,,,,,0.45
04/05/2024,,,,,,44835.22,9.09,29.68,958.33,21695.32,,,,,,0.51
05/05/2024,,,,,,44539.04,9.84,29.31,943.11,18830.16,,,,,,0.48
06/05/2024,,,,,,44995.77,9.36,29.87,916.67,24240.92,,,,,,0.64
07/05/2024,,,,,,44994.13,8.8,29.72,1333.33,25039.79,,,,,,0.48
08/05/2024,,,,,,44933.82,9.16,29.66,1208.33,25052.76,,,,,,0.48
09/05/2024,,,,,,45024.16,9.84,29.67,833.33,25050.61,,,,,,0.7
10/05/2024,,,,,,45034.59,8.98,29.67,750,26913.41,,,,,,0.8
11/05/2024,,,,,,44975.39,8.5,29.67,625,24323.6,,,,,,0.8
12/05/2024,,,,,,45000.64,8.57,29.65,500,8191.78,,,,,,0.64
13/05/2024,,,,,,45007.48,8.52,29.66,541.67,26187.87,,,,,,0.64
14/05/2024,,,,,,45046.02,8.18,29.67,875,25406.19,,,,,,1.12
15/05/2024,,,,,,42722.83,8.2,27.17,215.83,22779.26,,,,,,0.77
16/05/2024,,,,,,44823.84,8.76,28.35,333.33,7396.39,,,,,,0.35
17/05/2024,,,,,,44974.18,9.08,29.66,1000,22433.43,,,,,,0.54
18/05/2024,,,,,,44706.19,8.68,28.37,333.33,23950.08,,,,,,0.42
19/05/2024,,,,,,44176.36,8.58,26.98,126.94,14609.51,,,,,,0.29
20/05/2024,,,,,,44964.15,8.34,29.67,1166.67,22907.56,,,,,,0.32
21/05/2024,,,,,,45000.92,8.15,29.67,916.67,23229.36,,,,,,0.48
22/05/2024,,,,,,44944.59,8.06,29.67,1041.67,25900.4,,,,,,0.54
23/05/2024,,,,,,44932.26,8.2,29.68,798.93,12842.51,,,,,,0.48
24/05/2024,,,,,,45753.11,,,0,0,,,,,,0.54
25/05/2024,,,,,,,,,0,0,,,,,,0.7
26/05/2024,,,,,,,,,0,0,,,,,,0.51
27/05/2024,,,,,,,,,0,0,,,,,,0.54
28/05/2024,,,,,,,,,0,0,,,,,,0.7
29/05/2024,,,,,,,8.17,27.12,0,3642.88,,,,,,0.32
30/05/2024,,,,,,43099.88,8.45,28.49,501.39,19122.17,,,,,,0.38
31/05/2024,,,,,,43357.72,8.29,29.08,169.01,18779.96,,,,,,0.48
01/06/2024,,,,,,44727.3,8.35,29.66,83.33,23401.86,,,,,,0.48
02/06/2024,,,,,,44734.07,8.48,29.67,208.33,24968.1,,,,,,0.32
03/06/2024,,,,,,44756.34,9.03,29.67,250,25755.13,,,,,,0.32
04/06/2024,,,,,,44711.92,8.62,29.67,375,25822.3,,,,,,0.38
05/06/2024,,,,,,44762.1,8.58,29.62,750.52,25751.03,,,,,,0.28
06/06/2024,,,,,,46390.04,8.63,29.65,2000,25361.98,,,,,,0.48
07/06/2024,,,,,,46644.05,9.18,29.8,0,11437.8,,,,,,0.32
08/06/2024,,,,,,46472.06,8.98,29,0,18157.64,,,,,,0.48
09/06/2024,,,,,,46521.13,9.1,29.08,0,19347.71,,,,,,0.72
10/06/2024,,,,,,46395.54,8.38,29.67,0,23456.83,,,,,,0.57
11/06/2024,,,,,,43112.1,8.19,29.21,0,22034.78,,,,,,0.43
12/06/2024,,,,,,45030.54,8.48,29.67,416.67,23538.61,,,,,,0.42
13/06/2024,,,,,,44990.04,8.47,29.67,791.67,23080.84,,,,,,0.57
14/06/2024,,,,,,44860.51,8.89,29.67,791.67,24472.38,,,,,,0.43
15/06/2024,,,,,,45184.45,8.81,29.67,750,24812.92,,,,,,0.57
16/06/2024,,,,,,44386.13,9.13,29.67,1083.33,21441.66,,,,,,0.72
17/06/2024,,,,,,44560.89,9.27,29.67,1375,20736.99,,,,,,0.63
18/06/2024,,,,,,44513.07,8.34,29.64,1500,23860.03,,,,,,0.55
19/06/2024,,,,,,44548.03,8.58,29.33,791.67,18546.49,,,,,,0.52
20/06/2024,,,,,,44552.2,8.28,28.96,666.67,26565.65,,,,,,0.52
21/06/2024,,,,,,43443.69,8.54,28.9,632.47,20802.6,,,,,,0.72
22/06/2024,,,,,,44563.79,8.76,29.27,625,27734.4,,,,,,0.57
23/06/2024,,,,,,44500.73,7.76,29.27,208.33,21184.51,,,,,,0.57
24/06/2024,,,,,,44532.79,8.52,29.27,208.33,23610.19,,,,,,0.72
25/06/2024,,,,,,44471.23,8.69,29.27,625,23488.12,,,,,,0.63
26/06/2024,,,,,,44495.39,7.94,29.27,541.67,22457.07,,,,,,1.44
27/06/2024,,,,,,44512.95,8.15,29.27,458.33,23835.17,,,,,,1.12
28/06/2024,,,,,,44511.01,8.87,29.27,1333.33,23762.14,,,,,,0.29
29/06/2024,,,,,,44575.02,8.4,29.27,791.67,23727.9,,,,,,0.66
30/06/2024,,,,,,44281.92,9.02,28.85,833.33,21064.31,,,,,,0.49
01/07/2024,,,,,,44382.6,8.53,28.99,1000,7086.8,,,,,,0.32
02/07/2024,,,,,,44417.8,9.12,29.27,1208.33,27698.01,,,,,,0.57
03/07/2024,,,,,,44432.2,8.79,29.27,1166.67,22909.52,,,,,,0.43
04/07/2024,,,,,,44398.39,8.86,29.27,1250,23294.66,,,,,,0.57
05/07/2024,,,,,,44463.17,8.79,29.27,1458.33,24798.87,,,,,,0.34
06/07/2024,,,,,,44501.72,9.76,29.27,1041.67,22239.09,,,,,,0.49
07/07/2024,,,,,,44566.63,9.48,29.27,2250,25167.16,,,,,,0.52
08/07/2024,,,,,,44475.54,8.59,29.25,958.33,24420.45,,,,,,0.46
09/07/2024,,,,,,45059.15,9.74,28.86,1583.33,20195.07,,,,,,0.43
10/07/2024,,,,,,45443.24,9,29.27,1625,21037.12,,,,,,0.57
11/07/2024,,,,,,45424.6,9.28,29.41,1625,21684.45,,,,,,0.72
12/07/2024,,,,,,44542.93,9.08,29.46,2089.14,18155.86,,,,,,0.86
13/07/2024,,,,,,44813.53,9.28,29.32,2083.33,24112.25,,,,,,0.57
14/07/2024,,,,,,44804.64,8.83,29.06,1833.33,22407.01,,,,,,0.72
15/07/2024,,,,,,44965.8,9.14,28.77,1875,18541.59,,,,,,0.75
16/07/2024,,,,,,44969.1,8.97,28.86,1958.33,21962.43,,,,,,0.72
17/07/2024,,,,,,44654.97,9.47,28.74,1833.33,20930.99,,,,,,0.83
18/07/2024,,,,,,44596.99,9.09,29.08,1875,24223.76,,,,,,0.86
19/07/2024,,,,,,44527.18,9.64,29.06,1875,23449.01,,,,,,0.57
20/07/2024,,,,,,44552.48,9.36,28.91,1333.33,23082.76,,,,,,1.01
21/07/2024,,,,,,44605.14,8.72,28.82,958.33,22563.85,,,,,,0.78
22/07/2024,,,,,,44490.69,9.22,29.06,1208.33,24329.27,,,,,,0.72
23/07/2024,,,,,,44496.75,9.06,29.33,1375,23816.17,,,,,,0.86
24/07/2024,,,,,,43295.46,9.05,29.19,1392.41,23243.15,,,,,,0.72
25/07/2024,,,,,,44169.87,9.4,29.53,666.67,22951.71,,,,,,0.72
26/07/2024,,,,,,43678.15,8.68,29.64,750,25921.35,,,,,,0.86
27/07/2024,,,,,,44550.9,9.09,29.67,1458.33,24193.26,,,,,,0.86
28/07/2024,,,,,,44400.4,9.12,29.66,1125,23069.99,,,,,,0.78
29/07/2024,,,,,,44553.52,9.05,29.67,1458.33,24248.4,,,,,,0.43
30/07/2024,,,,,,44317.76,9.26,29.28,1833.33,21190.29,,,,,,0.57
31/07/2024,,,,,,44463.41,8.83,29.67,2125,24434.1,,,,,,0.57
01/08/2024,,,,,,45085.65,8.75,29.67,2000,20978.31,,,,,,0.43
02/08/2024,,,,,,45485.59,8.36,29.51,1916.67,22535,,,,,,0.57
03/08/2024,,,,,,45733.64,8.62,29.47,1708.33,20961.49,,,,,,0.57
04/08/2024,,,,,,45889.33,8.86,29.46,1417.65,23027.49,,,,,,0.29
05/08/2024,,,,,,45843.14,8.94,29.47,1291.67,21180.43,,,,,,0.72
06/08/2024,,,,,,45933.19,9.02,29.47,1125,20041.36,,,,,,0.57
07/08/2024,,,,,,45983.25,8.67,29.47,1500,22020.94,,,,,,0.43
08/08/2024,,,,,,45925.35,8.72,29.63,1708.33,22708.24,,,,,,0.86
09/08/2024,,,,,,45941.44,9.12,29.67,1458.33,22649.43,,,,,,0.57
10/08/2024,,,,,,45110.05,8.95,29.47,1440.68,21778.2,,,,,,0.43
11/08/2024,,,,,,45612.85,8.98,29.57,1708.33,21983.02,,,,,,0.34
12/08/2024,,,,,,45627.2,9.19,29.61,1666.67,24691.04,,,,,,0.57
13/08/2024,,,,,,42195.65,8.81,29.3,1389.1,14054.19,,,,,,0.43
14/08/2024,,,,,,45819.25,9.15,29.66,1250,19662.96,,,,,,0.57
15/08/2024,,,,,,45821.68,8.71,29.66,13916.67,22915.41,,,,,,0.57
16/08/2024,,,,,,45865.24,9.33,29.67,0,21158.21,,,,,,0.43
17/08/2024,,,,,,45695.59,8.8,29.57,0,21505.99,,,,,,0.29
18/08/2024,,,,,,43103.04,9.09,28.91,0,15756.14,,,,,,0.43
19/08/2024,,,,,,44258.25,8.83,29.08,12765.04,18868.85,,,,,,0.43
20/08/2024,,,,,,45580,9.03,29.67,0,21466.86,,,,,,0.43
21/08/2024,,,,,,45867.75,9.03,29.68,3458.33,22522.68,,,,,,0.32
22/08/2024,,,,,,45699.98,9.32,29.67,0,21812.52,,,,,,0.29
23/08/2024,,,,,,46391.17,9.55,29.29,0,21818.67,,,,,,0.3
24/08/2024,,,,,,46657.67,8.92,29.16,0,22447.36,,,,,,
25/08/2024,,,,,,46890.97,8.4,29.27,83.33,13287.94,,,,,,0.29
26/08/2024,,,,,,46832.84,9.06,29.27,0,30044.2,,,,,,0.43
27/08/2024,,,,,,46832.24,9.17,29.27,0,22249.34,,,,,,0.43
28/08/2024,,,,,,46579.05,8.93,29.27,0,21944.68,,,,,,0.34
29/08/2024,,,,,,46839.77,8.86,29.27,0,21861.09,,,,,,0.32
30/08/2024,,,,,,47198.35,9.5,29.25,0,19060.86,,,,,,0.43
31/08/2024,,,,,,47466.88,8.83,29.29,0,20276.22,,,,,,0.32
01/09/2024,,,,,,47383.07,8.15,29.25,0,18749.15,,,,,,0.37
02/09/2024,,,,,,47224.6,9.04,29.27,0,20531.07,,,,,,0.63
03/09/2024,,,,,,47375.82,9.31,29.27,0,19518.29,,,,,,0.45
04/09/2024,,,,,,47344.27,9.16,29.27,0,20510.97,,,,,,0.6
05/09/2024,,,,,,45143.41,8.46,28.84,0,17113.03,,,,,,0.23
06/09/2024,,,,,,45821.47,8.07,28.81,294.94,16863.9,,,,,,1.25
07/09/2024,,,,,,47484.67,8.33,29.17,1958.33,18835.69,,,,,,0.34
08/09/2024,,,,,,47459.11,8.19,29.27,2083.33,18987.8,,,,,,0.43
09/09/2024,,,,,,47279.02,8.78,29.25,1918,19337.69,,,,,,0.46
10/09/2024,,,,,,47366.21,8.25,29.27,1916.67,19811.2,,,,,,0.69
11/09/2024,,,,,,47279.93,8.59,29.27,1875,19130.92,,,,,,0.86
12/09/2024,,,,,,47421.43,8.64,29.27,1875,18863.47,,,,,,0.42
13/09/2024,,,,,,47262.82,8.66,29.29,2087.68,19565.24,,,,,,0.37
14/09/2024,,,,,,47399.92,9.27,29.37,2000,19548.87,,,,,,0.52
15/09/2024,,,,,,46813.98,8.25,29.05,1884.16,17405.03,,,,,,0.43
16/09/2024,,,,,,47217.35,8.24,29.12,2083.33,18690.82,,,,,,0.46
17/09/2024,,,,,,47212.83,9.39,28.72,2000,15483.31,,,,,,0.57
18/09/2024,,,,,,46821.85,8.72,28.52,2099.37,12354.44,,,,,,0.57
19/09/2024,,,,,,45995.94,8.3,28.12,1806.72,10988.41,,,,,,0.43
20/09/2024,,,,,,46185.94,9.04,27.68,1708.33,7919.37,,,,,,0.43
21/09/2024,,,,,,46842.64,8.99,28.25,1708.33,15865.02,,,,,,0.37
22/09/2024,,,,,,47098.33,9.04,28.61,1958.33,12854.43,,,,,,
23/09/2024,,,,,,47114.42,9.23,28.67,1875,13474.74,,,,,,0.52
24/09/2024,,,,,,47293.13,8.72,28.91,2000,11368.76,,,,,,0.23
25/09/2024,,,,,,47270.63,8.68,29.06,1541.67,9709.82,,,,,,0.29
26/09/2024,,,,,,47223.56,8.33,29.17,1208.33,11570.35,,,,,,0.43
27/09/2024,,,,,,47363.17,9.02,29.52,958.33,12954.9,,,,,,0.57
28/09/2024,,,,,,47210.89,8.46,29.6,875,14411.89,,,,,,0.43
29/09/2024,,,,,,47289.24,8.42,29.67,875,16270.55,,,,,,0.26
30/09/2024,,,,,,47184.1,9.27,29.67,1458.33,15488.04,,,,,,0.23
